group, multiplier_x, multiplier_y, multiplier_z, a1, a2, a3, energy_above_hull
split_no_alloy, 0.8, 0.8, 0.8, -1.0887404745878904, -1.0887404745878904, -1.0887404745878904, 6.278846824845803
split_no_alloy, 0.81, 0.81, 0.81, -1.0343034508584958, -1.0343034508584958, -1.0343034508584958, 5.313017895129759
split_no_alloy, 0.8200000000000001, 0.8200000000000001, 0.8200000000000001, -0.9798664271291013, -0.9798664271291013, -0.9798664271291013, 4.431057170179728
split_no_alloy, 0.8300000000000001, 0.8300000000000001, 0.8300000000000001, -0.9254294033997068, -0.9254294033997068, -0.9254294033997068, 3.6134496682428945
split_no_alloy, 0.8400000000000001, 0.8400000000000001, 0.8400000000000001, -0.8709923796703123, -0.8709923796703123, -0.8709923796703123, 2.9150354073187987
split_no_alloy, 0.8500000000000001, 0.8500000000000001, 0.8500000000000001, -0.8165553559409178, -0.8165553559409178, -0.8165553559409178, 2.344075861723468
split_no_alloy, 0.8600000000000001, 0.8600000000000001, 0.8600000000000001, -0.7621183322115233, -0.7621183322115233, -0.7621183322115233, 1.8853485929717868
split_no_alloy, 0.8700000000000001, 0.8700000000000001, 0.8700000000000001, -0.7076813084821278, -0.7076813084821278, -0.7076813084821278, 1.5170923531238718
split_no_alloy, 0.8800000000000001, 0.8800000000000001, 0.8800000000000001, -0.6532442847527333, -0.6532442847527333, -0.6532442847527333, 1.2186747688194446
split_no_alloy, 0.8900000000000001, 0.8900000000000001, 0.8900000000000001, -0.5988072610233388, -0.5988072610233388, -0.5988072610233388, 0.973906455325956
split_no_alloy, 0.9000000000000001, 0.9000000000000001, 0.9000000000000001, -0.5443702372939443, -0.5443702372939443, -0.5443702372939443, 0.7711976022956124
split_no_alloy, 0.9100000000000001, 0.9100000000000001, 0.9100000000000001, -0.4899332135645498, -0.4899332135645498, -0.4899332135645498, 0.6024472823376303
split_no_alloy, 0.9200000000000002, 0.9200000000000002, 0.9200000000000002, -0.43549618983515526, -0.43549618983515526, -0.43549618983515526, 0.46192972712123126
split_no_alloy, 0.9300000000000002, 0.9300000000000002, 0.9300000000000002, -0.38105916610576074, -0.38105916610576074, -0.38105916610576074, 0.34561564819478363
split_no_alloy, 0.9400000000000002, 0.9400000000000002, 0.9400000000000002, -0.3266221423763662, -0.3266221423763662, -0.3266221423763662, 0.25043051694110474
split_no_alloy, 0.9500000000000002, 0.9500000000000002, 0.9500000000000002, -0.2721851186469717, -0.2721851186469717, -0.2721851186469717, 0.17386241079401898
split_no_alloy, 0.9600000000000002, 0.9600000000000002, 0.9600000000000002, -0.21774809491757718, -0.21774809491757718, -0.21774809491757718, 0.11377148948916727
split_no_alloy, 0.9700000000000002, 0.9700000000000002, 0.9700000000000002, -0.16331107118818267, -0.16331107118818267, -0.16331107118818267, 0.06809684769864255
split_no_alloy, 0.9800000000000002, 0.9800000000000002, 0.9800000000000002, -0.10887404745878815, -0.10887404745878815, -0.10887404745878815, 0.03498861090249239
split_no_alloy, 0.9900000000000002, 0.9900000000000002, 0.9900000000000002, -0.05443702372939363, -0.05443702372939363, -0.05443702372939363, 0.01283434457127175
split_no_alloy, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 8.881784197001252e-16, 8.881784197001252e-16, 8.881784197001252e-16, 0.0
split_no_alloy, 1.0100000000000002, 1.0100000000000002, 1.0100000000000002, 0.054437023729395406, 0.054437023729395406, 0.054437023729395406, -0.004713233038500242
split_no_alloy, 1.0200000000000002, 1.0200000000000002, 1.0200000000000002, 0.10887404745878992, 0.10887404745878992, 0.10887404745878992, -0.002232215155781425
split_no_alloy, 1.0300000000000002, 1.0300000000000002, 1.0300000000000002, 0.16331107118818533, 0.16331107118818533, 0.16331107118818533, 0.0066657690008211645
split_no_alloy, 1.0400000000000003, 1.0400000000000003, 1.0400000000000003, 0.21774809491757985, 0.21774809491757985, 0.21774809491757985, 0.021431151516630997
split_no_alloy, 1.0500000000000003, 1.0500000000000003, 1.0500000000000003, 0.27218511864697437, 0.27218511864697437, 0.27218511864697437, 0.04145723832758197
split_no_alloy, 1.0600000000000003, 1.0600000000000003, 1.0600000000000003, 0.3266221423763689, 0.3266221423763689, 0.3266221423763689, 0.06626329415130527
split_no_alloy, 1.0700000000000003, 1.0700000000000003, 1.0700000000000003, 0.3810591661057634, 0.3810591661057634, 0.3810591661057634, 0.09486483833130777
split_no_alloy, 1.0800000000000003, 1.0800000000000003, 1.0800000000000003, 0.4354961898351579, 0.4354961898351579, 0.4354961898351579, 0.12591761132150658
split_no_alloy, 1.0900000000000003, 1.0900000000000003, 1.0900000000000003, 0.48993321356455244, 0.48993321356455244, 0.48993321356455244, 0.15789661749678974
split_no_alloy, 1.1000000000000003, 1.1000000000000003, 1.1000000000000003, 0.544370237293947, 0.544370237293947, 0.544370237293947, 0.1914748436993765
split_no_alloy, 1.1100000000000003, 1.1100000000000003, 1.1100000000000003, 0.5988072610233415, 0.5988072610233415, 0.5988072610233415, 0.22966524211139028
split_no_alloy, 1.1200000000000003, 1.1200000000000003, 1.1200000000000003, 0.653244284752736, 0.653244284752736, 0.653244284752736, 0.2747288742078373
split_no_alloy, 1.1300000000000003, 1.1300000000000003, 1.1300000000000003, 0.7076813084821305, 0.7076813084821305, 0.7076813084821305, 0.325704576404096
split_no_alloy, 1.1400000000000003, 1.1400000000000003, 1.1400000000000003, 0.762118332211525, 0.762118332211525, 0.762118332211525, 0.37810271458584754
split_no_alloy, 1.1500000000000004, 1.1500000000000004, 1.1500000000000004, 0.8165553559409195, 0.8165553559409195, 0.8165553559409195, 0.4244530097123196
split_no_alloy, 1.1600000000000004, 1.1600000000000004, 1.1600000000000004, 0.8709923796703141, 0.8709923796703141, 0.8709923796703141, 0.476822928181722
split_no_alloy, 1.1700000000000004, 1.1700000000000004, 1.1700000000000004, 0.9254294033997086, 0.9254294033997086, 0.9254294033997086, 0.5355638209998732
split_no_alloy, 1.1800000000000004, 1.1800000000000004, 1.1800000000000004, 0.979866427129104, 0.979866427129104, 0.979866427129104, 0.5979981433632311
split_no_alloy, 1.1900000000000004, 1.1900000000000004, 1.1900000000000004, 1.0343034508584985, 1.0343034508584985, 1.0343034508584985, 0.66190620207108
random_post_expansion, 0.8, 0.8, 0.8, -1.0887404745878904, -1.0887404745878904, -1.0887404745878904, 5.672208552829552
random_post_expansion, 0.81, 0.81, 0.81, -1.0343034508584958, -1.0343034508584958, -1.0343034508584958, 4.923240968685062
random_post_expansion, 0.8200000000000001, 0.8200000000000001, 0.8200000000000001, -0.9798664271291013, -0.9798664271291013, -0.9798664271291013, 4.28932491895157
random_post_expansion, 0.8300000000000001, 0.8300000000000001, 0.8300000000000001, -0.9254294033997068, -0.9254294033997068, -0.9254294033997068, 3.635665849805599
random_post_expansion, 0.8400000000000001, 0.8400000000000001, 0.8400000000000001, -0.8709923796703123, -0.8709923796703123, -0.8709923796703123, 2.9252367245426454
random_post_expansion, 0.8500000000000001, 0.8500000000000001, 0.8500000000000001, -0.8165553559409178, -0.8165553559409178, -0.8165553559409178, 2.3485982610840264
random_post_expansion, 0.8600000000000001, 0.8600000000000001, 0.8600000000000001, -0.7621183322115233, -0.7621183322115233, -0.7621183322115233, 1.8876276341423406
random_post_expansion, 0.8700000000000001, 0.8700000000000001, 0.8700000000000001, -0.7076813084821278, -0.7076813084821278, -0.7076813084821278, 1.5184840281859664
random_post_expansion, 0.8800000000000001, 0.8800000000000001, 0.8800000000000001, -0.6532442847527333, -0.6532442847527333, -0.6532442847527333, 1.2196674554779934
random_post_expansion, 0.8900000000000001, 0.8900000000000001, 0.8900000000000001, -0.5988072610233388, -0.5988072610233388, -0.5988072610233388, 0.9746888001415019
random_post_expansion, 0.9000000000000001, 0.9000000000000001, 0.9000000000000001, -0.5443702372939443, -0.5443702372939443, -0.5443702372939443, 0.7718284594004912
random_post_expansion, 0.9100000000000001, 0.9100000000000001, 0.9100000000000001, -0.4899332135645498, -0.4899332135645498, -0.4899332135645498, 0.6029594531616436
random_post_expansion, 0.9200000000000002, 0.9200000000000002, 0.9200000000000002, -0.43549618983515526, -0.43549618983515526, -0.43549618983515526, 0.46232014733795346
random_post_expansion, 0.9300000000000002, 0.9300000000000002, 0.9300000000000002, -0.38105916610576074, -0.38105916610576074, -0.38105916610576074, 0.3458968049342461
random_post_expansion, 0.9400000000000002, 0.9400000000000002, 0.9400000000000002, -0.3266221423763662, -0.3266221423763662, -0.3266221423763662, 0.25062809524850405
random_post_expansion, 0.9500000000000002, 0.9500000000000002, 0.9500000000000002, -0.2721851186469717, -0.2721851186469717, -0.2721851186469717, 0.1739999937803125
random_post_expansion, 0.9600000000000002, 0.9600000000000002, 0.9600000000000002, -0.21774809491757718, -0.21774809491757718, -0.21774809491757718, 0.11386786962813211
random_post_expansion, 0.9700000000000002, 0.9700000000000002, 0.9700000000000002, -0.16331107118818267, -0.16331107118818267, -0.16331107118818267, 0.06816365620813158
random_post_expansion, 0.9800000000000002, 0.9800000000000002, 0.9800000000000002, -0.10887404745878815, -0.10887404745878815, -0.10887404745878815, 0.035030416382550555
random_post_expansion, 0.9900000000000002, 0.9900000000000002, 0.9900000000000002, -0.05443702372939363, -0.05443702372939363, -0.05443702372939363, 0.012850195971043199
random_post_expansion, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 8.881784197001252e-16, 8.881784197001252e-16, 8.881784197001252e-16, 0.0
random_post_expansion, 1.0100000000000002, 1.0100000000000002, 1.0100000000000002, 0.054437023729395406, 0.054437023729395406, 0.054437023729395406, -0.004722840266310868
random_post_expansion, 1.0200000000000002, 1.0200000000000002, 1.0200000000000002, 0.10887404745878992, 0.10887404745878992, 0.10887404745878992, -0.002249200367486992
random_post_expansion, 1.0300000000000002, 1.0300000000000002, 1.0300000000000002, 0.16331107118818533, 0.16331107118818533, 0.16331107118818533, 0.006640139249871169
random_post_expansion, 1.0400000000000003, 1.0400000000000003, 1.0400000000000003, 0.21774809491757985, 0.21774809491757985, 0.21774809491757985, 0.02140234400244534
random_post_expansion, 1.0500000000000003, 1.0500000000000003, 1.0500000000000003, 0.27218511864697437, 0.27218511864697437, 0.27218511864697437, 0.041428854361813094
random_post_expansion, 1.0600000000000003, 1.0600000000000003, 1.0600000000000003, 0.3266221423763689, 0.3266221423763689, 0.3266221423763689, 0.06623266014022366
random_post_expansion, 1.0700000000000003, 1.0700000000000003, 1.0700000000000003, 0.3810591661057634, 0.3810591661057634, 0.3810591661057634, 0.09483331580421339
random_post_expansion, 1.0800000000000003, 1.0800000000000003, 1.0800000000000003, 0.4354961898351579, 0.4354961898351579, 0.4354961898351579, 0.12584832794161827
random_post_expansion, 1.0900000000000003, 1.0900000000000003, 1.0900000000000003, 0.48993321356455244, 0.48993321356455244, 0.48993321356455244, 0.15771686615762892
random_post_expansion, 1.1000000000000003, 1.1000000000000003, 1.1000000000000003, 0.544370237293947, 0.544370237293947, 0.544370237293947, 0.19119618988663145
random_post_expansion, 1.1100000000000003, 1.1100000000000003, 1.1100000000000003, 0.5988072610233415, 0.5988072610233415, 0.5988072610233415, 0.22931817665258336
random_post_expansion, 1.1200000000000003, 1.1200000000000003, 1.1200000000000003, 0.653244284752736, 0.653244284752736, 0.653244284752736, 0.27422302308397484
random_post_expansion, 1.1300000000000003, 1.1300000000000003, 1.1300000000000003, 0.7076813084821305, 0.7076813084821305, 0.7076813084821305, 0.32486768788998166
random_post_expansion, 1.1400000000000003, 1.1400000000000003, 1.1400000000000003, 0.762118332211525, 0.762118332211525, 0.762118332211525, 0.37619430079673144
random_post_expansion, 1.1500000000000004, 1.1500000000000004, 1.1500000000000004, 0.8165553559409195, 0.8165553559409195, 0.8165553559409195, 0.4222941978550194
random_post_expansion, 1.1600000000000004, 1.1600000000000004, 1.1600000000000004, 0.8709923796703141, 0.8709923796703141, 0.8709923796703141, 0.4751281945218926
random_post_expansion, 1.1700000000000004, 1.1700000000000004, 1.1700000000000004, 0.9254294033997086, 0.9254294033997086, 0.9254294033997086, 0.5344288885785957
random_post_expansion, 1.1800000000000004, 1.1800000000000004, 1.1800000000000004, 0.979866427129104, 0.979866427129104, 0.979866427129104, 0.5975129416603249
random_post_expansion, 1.1900000000000004, 1.1900000000000004, 1.1900000000000004, 1.0343034508584985, 1.0343034508584985, 1.0343034508584985, 0.6618617952999388
